N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity,seed
400,3,5,cluster,False,0.0,0.014202840568113623,4999,71,29472,0,0.0,0.8571428571428571,0.00021044509136824383,0.0004207868714496108,11,7,0.3347495957196126,17237,2.546863988724454,15487,2.598941368078176,0.9384161237785016,71
100,1,5,random,False,0.0,0.040968342644320296,1074,44,6126,0,0.0,0.9166666666666666,0.019197207678883072,0.037606837606837605,34,36,0.39615789437851245,3141,2.094441446303292,1811,2.825008161932746,0.8566764609859615,71
400,3,5,high-degree,True,0.05,0.008901353493476405,24603,219,64041,34523,0.5390765290985462,0.9565217391304348,0.0015432640033671214,0.0030815561858738663,49,46,0.3758672816918223,17283,2.541988304093567,24992,2.5797223653596912,0.8653831139426305,71
50,3,5,cluster,True,0.1,0.06633291614518148,799,53,3278,521,0.15893837705918243,0.7794117647058824,0.12740384615384615,0.2190082644628099,37,68,0.4234178176350791,1173,1.700125470514429,490,2.954850518608908,0.735509456985967,71
150,1,5,high-degree,False,0.0,0.02880184331797235,1736,50,10308,0,0.0,1.0,0.0063484002031488065,0.012616704516780217,30,25,0.3865351473924086,5609,2.2723214285714284,3682,2.7059565386107876,0.8836825766395033,76
400,1,5,high-degree,False,0.0,0.01722772277227723,5050,87,29434,0,0.0,1.0,0.00021044509136824383,0.0004208016270996248,11,6,0.3471471936836845,17261,2.533676935691695,15516,2.6049466603247944,0.9408846911734728,76
200,1,5,random,False,0.0,0.02091878589007383,2438,51,14035,0,0.0,0.9090909090909091,0.002828054298642534,0.005638567803777841,27,22,0.38581043201630844,7796,2.417166147206905,5798,2.645529034556466,0.9059494121838262,76
75,1,5,cluster,True,0.1,0.049210206561360874,1646,81,5886,1229,0.208800543662929,0.8441558441558441,0.06792058516196448,0.12572533849129597,47,77,0.4046411928835997,2195,2.0825556353194545,1107,2.90316004077472,0.7677539925246347,76
400,1,5,cluster,True,0.1,0.009051967994827447,24746,224,64218,34859,0.5428228845495032,0.8970588235294118,0.002139525095577146,0.004268868749781308,58,68,0.3535547543558756,17186,2.542676501580611,24928,2.5814880563082,0.8640100906287956,76
75,1,5,high-degree,False,0.0,0.05680317040951123,757,43,4585,0,0.0,1.0,0.05956112852664577,0.11242603550295859,47,57,0.40797675125411265,2123,2.0308734939759034,1073,2.9164667393675026,0.809814612868048,76
100,3,5,random,False,0.0,0.05462962962962963,1080,59,6371,0,0.0,0.9230769230769231,0.020942408376963352,0.040955631399317405,40,39,0.375632197464362,3175,2.074603174603175,1831,2.831894522053053,0.8518285983362109,76
50,1,5,cluster,False,0.0,0.09168443496801706,469,43,2841,0,0.0,0.8571428571428571,0.11538461538461539,0.20338983050847456,32,56,0.42030807386205504,1195,1.7426108374384237,476,2.968673002463921,0.753255895811334,76
300,3,5,random,True,0.1,0.012335204281425401,15322,189,41021,19205,0.46817483727846715,0.8545454545454545,0.0029303572541929048,0.005840685969926681,57,55,0.36307059545418,12787,2.526331857731644,14751,2.585066185612247,0.863265156870871,76
100,3,5,random,True,0.05,0.04221425726802071,2511,106,8510,2046,0.24042303172737955,0.8666666666666667,0.03781268179173938,0.07246376811594203,56,75,0.3951341221909022,3268,2.1305456399796023,1921,2.8155111633372503,0.7977673325499413,76
300,3,5,high-degree,True,0.1,0.01167084267440327,15166,177,40639,18940,0.46605477496985653,0.8913043478260869,0.002556269094083172,0.0050979173142679515,45,46,0.3598791143579544,12670,2.4780600461893765,14764,2.584463200374025,0.8614631265533108,76
300,3,5,random,True,0.05,0.011225688552408302,15322,172,40949,19210,0.46912012503357836,0.8405797101449275,0.0036161855477274143,0.007201390613359821,69,69,0.3659968072306026,12710,2.4711921544590867,14708,2.5856797479791935,0.861364135876334,76
400,1,5,random,False,0.0,0.017885532591414944,5032,90,29347,0,0.0,0.8947368421052632,0.0005962610922100242,0.0011917280056081318,21,19,0.38578804896132574,17174,2.5307783018867926,15416,2.6033325382492247,0.9388353153644324,76
300,1,5,random,False,0.0,0.020555258942872398,3746,77,21747,0,0.0,1.0,0.00043643618679468796,0.0008724915866882712,11,7,0.3678572601492613,12718,2.4872389791183296,10472,2.6091874741343632,0.9301972685887708,76
75,3,5,cluster,True,0.1,0.056319580877537655,1527,86,5731,1139,0.1987436747513523,0.7789473684210526,0.07732497387669801,0.14068441064638781,53,95,0.4004613885418654,2130,1.9511472982975573,1102,2.9167684522770894,0.7749083929506194,76
75,3,5,cluster,True,0.05,0.054287476866132015,1621,88,5841,1245,0.21314843348741655,0.8571428571428571,0.06896551724137931,0.1276595744680851,46,77,0.3986186660384944,2134,2.030007501875469,1111,2.9019003595274784,0.7776065742167437,76
200,3,5,high-degree,True,0.05,0.01726528040327662,7935,137,22775,8656,0.38006586169045004,0.9137931034482759,0.007494343891402715,0.014866760168302946,58,58,0.3834708839416455,7880,2.4271523178807946,7042,2.618836443468716,0.8457080131723381,76
50,1,5,random,True,0.1,0.07201889020070838,847,61,3357,538,0.16026213881441764,0.8405797101449275,0.13942307692307693,0.23917525773195877,40,69,0.42765544855797144,1173,1.7670025188916876,483,2.9708072683944,0.7220732797140303,76
300,1,5,random,True,0.1,0.013661379087083198,15445,211,41423,19653,0.47444656350336767,0.8,0.002493921067398217,0.0049723413512337625,49,50,0.3606111513955259,12741,2.4931717047721342,14801,2.5815609685440455,0.8577360403640489,76
75,3,5,high-degree,True,0.1,0.05060858424087124,1561,79,5797,1150,0.1983784716232534,0.8791208791208791,0.08359456635318704,0.15267175572519084,64,91,0.40588869160934815,2185,2.0348583877995643,1104,2.910470933241332,0.779023632913576,76
300,1,5,high-degree,False,0.0,0.0172322375397667,3772,65,21749,0,0.0,0.9285714285714286,0.0008105243469044205,0.001619634959197658,19,14,0.32963355166539243,12720,2.5184096534653464,10539,2.611154535840728,0.9291001885144144,76
150,3,5,random,True,0.05,0.021712412945514133,4882,106,15030,4732,0.31483699268130405,0.8709677419354839,0.020568816658202132,0.04018853882411312,72,93,0.3888713876279531,5599,2.4105263157894736,4137,2.6861610113107117,0.8365934797072522,76
50,3,5,cluster,True,0.05,0.08417085427135679,796,67,3273,461,0.14084937366330583,0.8983050847457628,0.12740384615384615,0.2231578947368421,34,59,0.4318208911995072,1166,1.8068181818181819,483,2.9645585090131377,0.7289948059883898,76
200,1,5,cluster,True,0.05,0.0201744110373552,7683,155,22336,8286,0.37097063037249284,0.8378378378378378,0.008766968325791855,0.017352364959417856,61,74,0.3681275302062238,7811,2.416805522494644,6993,2.625044770773639,0.8502417621776505,76
150,1,5,cluster,True,0.05,0.026463512429831595,4988,132,15284,4980,0.32583093431038995,0.8607594936708861,0.017267648552564754,0.03385611152601444,63,79,0.37652463829895566,5605,2.258299083148909,4158,2.6880397801622613,0.8352525516880398,76
150,1,5,high-degree,True,0.1,0.024319268343379753,4811,117,14910,4624,0.31012743125419184,0.8987341772151899,0.01802945657694261,0.03534976350510331,71,79,0.38278507635604025,5587,2.3116677235256815,4137,2.69382964453387,0.8414486921529175,76
200,1,5,high-degree,False,0.0,0.02679307502061006,2426,65,14153,0,0.0,1.0,0.0012726244343891403,0.002542013839853128,12,9,0.39093092435429494,7914,2.434864546525324,5828,2.6417720624602556,0.8991026637462022,76
100,3,5,cluster,True,0.05,0.03127506014434643,2494,78,8488,2078,0.24481621112158342,0.8478260869565217,0.04537521815008726,0.08614025400331307,60,92,0.3853570949009449,3214,2.1272822117892543,1921,2.816918001885014,0.8073751178133836,76
150,1,5,cluster,False,0.0,0.0327774583093732,1739,57,10259,0,0.0,1.0,0.0045708481462671405,0.00910010111223458,21,18,0.38581189948072336,5560,2.2933419105821806,3672,2.708061214543328,0.8880007798030998,76
200,3,5,random,True,0.05,0.016824794433902595,7905,133,22748,8555,0.37607701775980307,0.8947368421052632,0.007211538461538462,0.01430775704867443,56,57,0.3713552482255501,7954,2.3937298294144767,7044,2.62396694214876,0.8450413223140496,76
200,1,5,high-degree,True,0.05,0.01679603002926581,7859,132,22684,8436,0.37189208252512784,0.9375,0.008484162895927601,0.016816143497757848,62,64,0.37744889571172585,8009,2.453941338221815,7098,2.6265208957855757,0.8507758772703227,76
75,3,5,random,True,0.1,0.044529262086514,1572,70,5794,1145,0.19761822575077667,0.8375,0.07001044932079414,0.1292189006750241,55,80,0.4131478771035411,2187,1.9935530085959885,1106,2.9261304798066967,0.7808077321366931,76
75,1,5,high-degree,True,0.1,0.04474708171206226,1542,69,5741,1121,0.1952621494513151,0.891566265060241,0.07732497387669801,0.1423076923076923,56,83,0.4101014990911466,2158,2.038123167155425,1103,2.9153457585786446,0.7753004703013412,76
150,3,5,high-degree,False,0.0,0.030389908256880736,1744,53,10326,0,0.0,0.9090909090909091,0.005078720162519045,0.0101010101010101,27,22,0.3962439241491334,5627,2.271667191931926,3694,2.7066627929498353,0.8865969397637032,76
400,3,5,cluster,False,0.0,0.015115354017501989,5028,76,29320,0,0.0,0.8571428571428571,0.00021044509136824383,0.0004207868714496108,11,7,0.3331808817114438,17147,2.5309787132833867,15592,2.6022510231923603,0.9389836289222374,76
75,3,5,cluster,False,0.0,0.08244680851063829,752,62,4595,0,0.0,0.975609756097561,0.04179728317659352,0.08016032064128256,34,41,0.4091548392123003,2133,1.9489267209474463,1065,2.9151251360174104,0.8145810663764962,76
300,1,5,cluster,True,0.1,0.013000452752085893,15461,201,41427,19736,0.4764042774036257,0.8076923076923077,0.002618617120768128,0.005220309489776894,52,52,0.356221497679465,12662,2.523117365084274,14848,2.5857532527095857,0.8608154102396988,76
400,3,5,high-degree,False,0.0,0.01606425702811245,4980,80,29372,0,0.0,1.0,0.0003156676370523658,0.0006311360448807854,14,9,0.3584036311000288,17199,2.5349414686058886,15517,2.602240228789323,0.9398747106087431,76
100,1,5,cluster,True,0.05,0.034976152623211444,2516,88,8486,2075,0.24452038651897243,0.8533333333333334,0.03723094822571262,0.0713489409141583,54,75,0.39690486605518627,3215,2.156494522691706,1924,2.809215177940137,0.8050907376855998,76
200,3,5,cluster,False,0.0,0.023759899958315966,2399,57,14036,0,0.0,1.0,0.0029694570135746605,0.005921330889609474,23,21,0.39584101865426385,7797,2.396702230843841,5868,2.644841835280707,0.9081647192932459,76
200,3,5,cluster,True,0.05,0.016353335050218902,7766,127,22575,8383,0.3713399778516058,0.9253731343283582,0.008766968325791855,0.017369379464911055,52,67,0.36393896987571794,7953,2.3980087983329472,7033,2.631450719822813,0.8492580287929126,76
150,3,5,cluster,True,0.05,0.02127659574468085,4841,103,14979,4704,0.31403965551772484,0.8481012658227848,0.0170137125444388,0.03335822753298481,60,79,0.37551334710821693,5576,2.29326458266194,4156,2.6912343948194137,0.8350357166700046,76
200,1,5,cluster,True,0.1,0.018636711769211133,7834,146,22508,8353,0.37111249333570284,0.8113207547169812,0.006080316742081448,0.012070175438596491,49,53,0.3589922732765038,7916,2.408172742047829,6975,2.622534210058646,0.8468544517504887,76
300,3,5,cluster,False,0.0,0.025545502927088876,3758,96,21797,0,0.0,0.8461538461538461,0.0006858282935345096,0.001370545726389235,17,13,0.3337386914891696,12768,2.5207667731629395,10383,2.608753498187824,0.9254484562095702,76
50,1,5,random,True,0.05,0.088348271446863,781,69,3299,481,0.14580175810851773,0.855072463768116,0.14182692307692307,0.24329896907216494,43,69,0.42390394895130684,1172,1.7263556116015133,486,2.966353440436496,0.7277963019096696,76
150,1,5,cluster,True,0.1,0.019987242185838826,4703,94,14769,4495,0.3043537138601124,0.9206349206349206,0.014728288471305232,0.028992751812046986,49,63,0.38982358329174555,5575,2.301602564102564,4146,2.6902972442277746,0.8392579050714334,76
100,3,5,cluster,False,0.0,0.03923357664233577,1096,43,6524,0,0.0,0.967741935483871,0.017452006980802792,0.03428571428571428,30,31,0.3823214131296323,3328,2.179,1835,2.8367565910484367,0.8517780502759044,76
50,3,5,random,True,0.05,0.06472081218274112,788,51,3253,451,0.13864125422686752,0.78125,0.1201923076923077,0.20833333333333334,41,64,0.4182441136391629,1156,1.88715953307393,491,2.9612665232093454,0.7291730710113741,76
300,3,5,high-degree,False,0.0,0.018654755648975303,3806,71,21836,0,0.0,1.0,0.0008105243469044205,0.0016197358584600053,18,13,0.3331817770829963,12807,2.545510079413561,10532,2.609635464370764,0.9266807107528852,76
150,3,5,high-degree,True,0.1,0.023064250411861616,4856,112,14950,4688,0.31357859531772575,0.8714285714285714,0.015490096495683088,0.030439121756487025,58,70,0.3717510737042987,5563,2.289045033535612,4168,2.6780602006688965,0.8377926421404682,76
100,1,5,cluster,True,0.1,0.03773584905660377,2491,94,8458,2055,0.2429652400094585,0.8333333333333334,0.04072134962187318,0.07764836383804771,50,84,0.3948160111771389,3207,2.164477141355754,1926,2.8136675336959094,0.8059825017734689,76
150,3,5,random,False,0.0,0.03227633069082673,1766,57,10219,0,0.0,0.9629629629629629,0.006602336211274758,0.013114754098360656,31,27,0.4033024589180834,5520,2.3636950904392764,3653,2.707799197573148,0.885800958997945,76
75,3,5,high-degree,False,0.0,0.045871559633027525,763,35,4619,0,0.0,0.9508196721311475,0.06060606060606061,0.11394891944990178,52,61,0.3940474601356043,2157,2.104258443465492,1072,2.9261744966442955,0.8135960164537779,76
400,3,5,random,True,0.05,0.009893704006541292,24460,242,63881,34458,0.5394092140072948,0.9767441860465116,0.0029462312791554137,0.005874742105815296,80,86,0.3663381093244396,17250,2.5718812345968782,24790,2.5797341932656033,0.8669557458399211,76
200,3,5,high-degree,False,0.0,0.020542317173377157,2434,50,14159,0,0.0,0.96,0.003393665158371041,0.006763421163872059,27,25,0.37856447270540117,7920,2.4663835810332624,5799,2.6479271134967157,0.9052192951479624,76
300,1,5,high-degree,True,0.1,0.011115995729447969,15923,177,43021,21204,0.4928755723948769,0.9122807017543859,0.003242097387617682,0.0064612326043737576,57,57,0.3618884484928698,12788,2.5364511691884455,15068,2.5829013737477045,0.852211710559959,76
400,3,5,high-degree,True,0.05,0.009096077316657191,24626,224,64096,34822,0.5432788317523715,0.9459459459459459,0.0012275963663147557,0.0024520106487319606,41,37,0.34577691017351503,17101,2.548922056384743,24968,2.5800517973040438,0.864032076884673,76
200,3,5,cluster,True,0.1,0.021088521277939132,7919,167,22909,8644,0.3773189576149112,0.8939393939393939,0.008342760180995475,0.016531241244045952,56,66,0.36450335063234396,8026,2.389764679003884,7022,2.624121524291763,0.8464795495220219,76
300,1,5,cluster,True,0.05,0.010719452847560174,15206,163,40919,19196,0.4691219238006794,0.84375,0.0033667934409875927,0.006706824815251817,59,64,0.3717183056281182,12694,2.483562278129341,14788,2.587428822796256,0.8608959163224907,76
150,3,5,cluster,True,0.1,0.02404438964241677,4866,117,14939,4681,0.3133409197402771,0.9066666666666666,0.017267648552564754,0.03388985796162472,53,75,0.3748378226048037,5559,2.2562798092209855,4162,2.68639132472053,0.8335229935069282,76
200,3,5,high-degree,True,0.1,0.017112712300566133,7772,133,22516,8375,0.37195771895540947,0.90625,0.008201357466063349,0.01625560538116592,60,64,0.3645904953395782,7902,2.3862470862470864,7049,2.6293746669035354,0.8486409664238763,76
400,1,5,high-degree,True,0.05,0.008978540081330274,24837,223,64727,35370,0.5464489316668469,1.0,0.0012977447301041702,0.002592125542945215,42,37,0.38119071481755973,17184,2.5492349024646654,25000,2.5792173281628994,0.8636117848811161,76
400,3,5,cluster,True,0.05,0.009555838083910922,24383,233,63682,34254,0.5378913978832323,0.8571428571428571,0.001052225456841219,0.0021018706648917532,35,35,0.3611733752868448,17255,2.5699578848853535,24851,2.579127539964197,0.8641374328695707,76
75,1,5,cluster,False,0.0,0.06865284974093264,772,53,4599,0,0.0,1.0,0.0522466039707419,0.09930486593843098,37,50,0.419155673558123,2137,2.003687315634218,1072,2.9204174820613176,0.807131985214177,76
300,3,5,cluster,True,0.1,0.010838338991903892,15316,166,41090,19280,0.46921392066196155,0.8888888888888888,0.0034914894943575037,0.0069556576822754936,57,63,0.3911696471714436,12781,2.48374354299605,14775,2.5853979070333413,0.8592114869798004,76
75,1,5,random,False,0.0,0.055776892430278883,753,42,4580,0,0.0,0.9090909090909091,0.04179728317659352,0.07992007992007992,38,44,0.396216808725031,2118,2.0,1078,2.914410480349345,0.8161572052401747,76
75,3,5,random,True,0.05,0.0495703899537343,1513,75,5699,1100,0.19301631865239516,0.8148148148148148,0.06896551724137931,0.12716763005780346,52,81,0.39710911977945396,2137,2.005899705014749,1101,2.9275311458150552,0.7857518862958414,76
75,3,5,random,False,0.0,0.06540880503144654,795,52,4632,0,0.0,0.9,0.047021943573667714,0.08937437934458789,36,50,0.3960685437251972,2170,2.035036496350365,1069,2.905440414507772,0.8128238341968912,76
75,3,5,high-degree,True,0.05,0.04780876494023904,1506,72,5619,1086,0.19327282434596904,0.9230769230769231,0.07523510971786834,0.13913043478260873,58,78,0.4117162138891767,2071,2.0239382239382238,1103,2.9040754582665955,0.781989677878626,76
100,3,5,high-degree,True,0.05,0.02649268485567418,2529,67,8609,2104,0.2443954001626205,0.8817204301075269,0.0477021524141943,0.09050772626931568,65,93,0.3944878084967296,3309,2.117410938283994,1930,2.8114763619468,0.8071785340922291,76
50,1,5,high-degree,False,0.0,0.07991360691144708,463,37,2824,0,0.0,0.9253731343283582,0.14903846153846154,0.2567287784679089,44,67,0.4182138418568908,1178,1.8986232790988735,478,2.9762747875354107,0.7581444759206799,76
100,3,5,cluster,True,0.1,0.04201680672268908,2499,105,8501,2054,0.241618633101988,0.8902439024390244,0.04246655031995346,0.08106607440310938,57,82,0.39102282505481434,3251,2.235780765253361,1936,2.8022585578167276,0.8008469591812728,76
